Date,FeedIn,SelfConsumption,Production,Consumption,Purchased
2019-01-28 00:00:00,1916.0,1818.0,3734.0,18424.0,16606.0
2019-01-29 00:00:00,5700.0,11208.0,16908.0,20326.0,9118.0
2019-01-30 00:00:00,6218.0,7905.0,14123.0,17924.0,10019.0
2019-01-31 00:00:00,6523.0,5960.0,12483.0,16099.0,10139.0
2019-02-01 00:00:00,479.0,2054.0,2533.0,14914.0,12860.0
2019-02-02 00:00:00,5729.0,4605.0,10334.0,17135.0,12530.0
2019-02-03 00:00:00,1505.0,2053.0,3558.0,19119.0,17066.0
2019-02-04 00:00:00,4844.0,4095.0,8939.0,21660.0,17565.0
2019-02-05 00:00:00,5057.0,2712.0,7769.0,17149.0,14437.0
2019-02-06 00:00:00,4115.0,3615.0,7730.0,20173.0,16558.0
2019-02-07 00:00:00,2227.0,2300.0,4527.0,14224.0,11924.0
2019-02-08 00:00:00,7872.0,11110.0,18982.0,18456.0,7346.0
2019-02-09 00:00:00,5683.0,9727.0,15410.0,20807.0,11080.0
2019-02-10 00:00:00,4898.0,2984.0,7882.0,10029.0,7045.0
2019-02-11 00:00:00,9626.0,3944.0,13570.0,9666.0,5722.0
2019-02-12 00:00:00,10656.0,5213.0,15869.0,9652.0,4439.0
2019-02-13 00:00:00,22619.0,5582.0,28201.0,10016.0,4434.0
2019-02-14 00:00:00,26213.0,3040.0,29253.0,11691.0,8651.0
2019-02-15 00:00:00,24382.0,5110.0,29492.0,9386.0,4276.0
2019-02-16 00:00:00,25766.0,5217.0,30983.0,9929.0,4712.0
2019-02-17 00:00:00,17316.0,13708.0,31024.0,25855.0,12147.0
2019-02-18 00:00:00,19342.0,11178.0,30520.0,19301.0,8123.0
2019-02-19 00:00:00,13506.0,13549.0,27055.0,20248.0,6699.0
2019-02-20 00:00:00,16007.0,10348.0,26355.0,21132.0,10784.0
2019-02-21 00:00:00,20445.0,8874.0,29319.0,16386.0,7512.0
2019-02-22 00:00:00,6196.0,7146.0,13342.0,16542.0,9396.0
2019-02-23 00:00:00,14122.0,15531.0,29653.0,20171.0,4640.0
2019-02-24 00:00:00,23739.0,9537.0,33276.0,21052.0,11515.0
2019-02-25 00:00:00,23303.0,9575.0,32878.0,16910.0,7335.0
2019-02-26 00:00:00,19787.0,12050.0,31837.0,17805.0,5755.0
2019-02-27 00:00:00,20365.0,11853.0,32218.0,18946.0,7093.0
2019-02-28 00:00:00,21826.0,9368.0,31194.0,15103.0,5735.0
2019-03-01 00:00:00,912.0,1295.0,2207.0,13169.0,11874.0
2019-03-02 00:00:00,7968.0,10861.0,18829.0,25161.0,14300.0
2019-03-03 00:00:00,10125.0,12422.0,22547.0,25837.0,13415.0
2019-03-04 00:00:00,6735.0,5248.0,11983.0,14067.0,8819.0
2019-03-05 00:00:00,13013.0,13625.0,26638.0,20321.0,6696.0
2019-03-06 00:00:00,12751.0,7745.0,20496.0,17529.0,9784.0
2019-03-07 00:00:00,17358.0,6544.0,23902.0,13407.0,6863.0
2019-03-08 00:00:00,5819.0,6244.0,12063.0,13177.0,6933.0
2019-03-09 00:00:00,2996.0,1913.0,4909.0,8508.0,6595.0
2019-03-10 00:00:00,11482.0,4572.0,16054.0,8913.0,4341.0
2019-03-11 00:00:00,4643.0,3841.0,8484.0,15080.0,11239.0
2019-03-12 00:00:00,12304.0,11520.0,23824.0,16103.0,4583.0
2019-03-13 00:00:00,12729.0,9020.0,21749.0,19209.0,10189.0
2019-03-14 00:00:00,3081.0,2008.0,5089.0,13148.0,11140.0
2019-03-15 00:00:00,212.0,1306.0,1518.0,13887.0,12581.0
2019-03-16 00:00:00,31112.0,9902.0,41014.0,15901.0,5999.0
2019-03-17 00:00:00,6009.0,6611.0,12620.0,22638.0,16027.0
2019-03-18 00:00:00,7424.0,6001.0,13425.0,14523.0,8522.0
2019-03-19 00:00:00,12759.0,13052.0,25811.0,19117.0,6065.0
2019-03-20 00:00:00,30665.0,11260.0,41925.0,17338.0,6078.0
2019-03-21 00:00:00,31250.0,10508.0,41758.0,16698.0,6190.0
2019-03-22 00:00:00,27609.0,12830.0,40439.0,19089.0,6259.0
2019-03-23 00:00:00,30412.0,10946.0,41358.0,16522.0,5576.0
2019-03-24 00:00:00,27364.0,12159.0,39523.0,18268.0,6109.0
2019-03-25 00:00:00,17053.0,9511.0,26564.0,15398.0,5887.0
2019-03-26 00:00:00,21449.0,12495.0,33944.0,17223.0,4728.0
2019-03-27 00:00:00,27897.0,10208.0,38105.0,17102.0,6894.0
2019-03-28 00:00:00,34766.0,9013.0,43779.0,15935.0,6922.0
2019-03-29 00:00:00,34236.0,8210.0,42446.0,14045.0,5835.0
2019-03-30 00:00:00,28188.0,14288.0,42476.0,19789.0,5501.0
2019-03-31 00:00:00,31037.0,11417.0,42454.0,16373.0,4956.0
2019-04-01 00:00:00,30214.0,9731.0,39945.0,16540.0,6809.0
2019-04-02 00:00:00,18939.0,10950.0,29889.0,16547.0,5597.0
2019-04-03 00:00:00,18464.0,8888.0,27352.0,17075.0,8187.0
2019-04-04 00:00:00,1107.0,1876.0,2983.0,9133.0,7257.0
2019-04-05 00:00:00,16018.0,8656.0,24674.0,20380.0,11724.0
2019-04-06 00:00:00,16967.0,13270.0,30237.0,20936.0,7666.0
2019-04-07 00:00:00,15441.0,14039.0,29480.0,21293.0,7254.0
2019-04-08 00:00:00,12823.0,11228.0,24051.0,17347.0,6119.0
2019-04-09 00:00:00,22122.0,12730.0,34852.0,18723.0,5993.0
2019-04-10 00:00:00,5575.0,6742.0,12317.0,16084.0,9342.0
2019-04-11 00:00:00,11016.0,7384.0,18400.0,17256.0,9872.0
2019-04-12 00:00:00,13659.0,7376.0,21035.0,13963.0,6587.0
2019-04-13 00:00:00,13898.0,9684.0,23582.0,16094.0,6410.0
2019-04-14 00:00:00,1943.0,3432.0,5375.0,12275.0,8843.0
2019-04-15 00:00:00,30167.0,10810.0,40977.0,23785.0,12975.0
2019-04-16 00:00:00,19110.0,12132.0,31242.0,17386.0,5254.0
2019-04-17 00:00:00,26763.0,14280.0,41043.0,22293.0,8013.0
2019-04-18 00:00:00,34019.0,10297.0,44316.0,15924.0,5627.0
2019-04-19 00:00:00,28522.0,11089.0,39611.0,17295.0,6206.0
2019-04-20 00:00:00,40657.0,5710.0,46367.0,10283.0,4573.0
2019-04-21 00:00:00,35108.0,5639.0,40747.0,10114.0,4475.0
2019-04-22 00:00:00,26801.0,6017.0,32818.0,9339.0,3322.0
2019-04-23 00:00:00,24247.0,15910.0,40157.0,21975.0,6065.0
2019-04-24 00:00:00,30278.0,7825.0,38103.0,13102.0,5277.0
2019-04-25 00:00:00,18963.0,11202.0,30165.0,17140.0,5938.0
2019-04-26 00:00:00,6333.0,3182.0,9515.0,8693.0,5511.0
2019-04-27 00:00:00,8071.0,7379.0,15450.0,17247.0,9868.0
2019-04-28 00:00:00,16579.0,11798.0,28377.0,21576.0,9778.0
2019-04-29 00:00:00,8311.0,8097.0,16408.0,13910.0,5813.0
2019-04-30 00:00:00,13993.0,7875.0,21868.0,13353.0,5478.0
2019-05-01 00:00:00,40298.0,11066.0,51364.0,19517.0,8451.0
2019-05-02 00:00:00,8562.0,11687.0,20249.0,18424.0,6737.0
2019-05-03 00:00:00,17689.0,8527.0,26216.0,14810.0,6283.0
2019-05-04 00:00:00,7138.0,5790.0,12928.0,14744.0,8954.0
2019-05-05 00:00:00,11351.0,10764.0,22115.0,22222.0,11458.0
2019-05-06 00:00:00,17750.0,9308.0,27058.0,15580.0,6272.0
2019-05-07 00:00:00,30725.0,13137.0,43862.0,20093.0,6956.0
2019-05-08 00:00:00,6108.0,4720.0,10828.0,12456.0,7736.0
2019-05-09 00:00:00,29129.0,10059.0,39188.0,19310.0,9251.0
2019-05-10 00:00:00,21521.0,9047.0,30568.0,15293.0,6246.0
2019-05-11 00:00:00,6532.0,7714.0,14246.0,14434.0,6720.0
2019-05-12 00:00:00,22020.0,9524.0,31544.0,17453.0,7929.0
2019-05-13 00:00:00,31321.0,8734.0,40055.0,15829.0,7095.0
2019-05-14 00:00:00,29573.0,14745.0,44318.0,20404.0,5659.0
2019-05-15 00:00:00,16285.0,9537.0,25822.0,16150.0,6613.0
2019-05-16 00:00:00,36035.0,10206.0,46241.0,15671.0,5465.0
2019-05-17 00:00:00,29434.0,9638.0,39072.0,15749.0,6111.0
2019-05-18 00:00:00,16737.0,11193.0,27930.0,16828.0,5635.0
2019-05-19 00:00:00,12169.0,10460.0,22629.0,16756.0,6296.0
2019-05-20 00:00:00,2015.0,1887.0,3902.0,9464.0,7577.0
2019-05-21 00:00:00,6261.0,3597.0,9858.0,13917.0,10320.0
2019-05-22 00:00:00,30057.0,16008.0,46065.0,29133.0,13125.0
2019-05-23 00:00:00,41147.0,10381.0,51528.0,15580.0,5199.0
2019-05-24 00:00:00,33923.0,9728.0,43651.0,15028.0,5300.0
2019-05-25 00:00:00,10956.0,9456.0,20412.0,16221.0,6765.0
2019-05-26 00:00:00,26536.0,11143.0,37679.0,16900.0,5757.0
2019-05-27 00:00:00,27581.0,9994.0,37575.0,15304.0,5310.0
2019-05-28 00:00:00,8266.0,6176.0,14442.0,12163.0,5987.0
2019-05-29 00:00:00,9156.0,11282.0,20438.0,23520.0,12238.0
2019-05-30 00:00:00,35818.0,10270.0,46088.0,37192.0,26922.0
2019-05-31 00:00:00,44768.0,6474.0,51242.0,11169.0,4695.0
2019-06-01 00:00:00,43678.0,6749.0,50427.0,11766.0,5017.0
2019-06-02 00:00:00,38380.0,10856.0,49236.0,16559.0,5703.0
2019-06-03 00:00:00,26163.0,9805.0,35968.0,15172.0,5367.0
2019-06-04 00:00:00,34187.0,12770.0,46957.0,19246.0,6476.0
2019-06-05 00:00:00,28753.0,17226.0,45979.0,24230.0,7004.0
2019-06-06 00:00:00,14086.0,6129.0,20215.0,11494.0,5365.0
2019-06-07 00:00:00,33762.0,11372.0,45134.0,19607.0,8235.0
2019-06-08 00:00:00,44239.0,8643.0,52882.0,13999.0,5356.0
2019-06-09 00:00:00,8721.0,4653.0,13374.0,10893.0,6240.0
2019-06-10 00:00:00,6107.0,4227.0,10334.0,17413.0,13186.0
2019-06-11 00:00:00,6305.0,4186.0,10491.0,13269.0,9083.0
2019-06-12 00:00:00,29327.0,9819.0,39146.0,22717.0,12898.0
2019-06-13 00:00:00,39198.0,10859.0,50057.0,16495.0,5636.0
2019-06-14 00:00:00,26881.0,9517.0,36398.0,14919.0,5402.0
2019-06-15 00:00:00,26873.0,11015.0,37888.0,17873.0,6858.0
2019-06-16 00:00:00,26981.0,10774.0,37755.0,16558.0,5784.0
2019-06-17 00:00:00,40983.0,9371.0,50354.0,15153.0,5782.0
2019-06-18 00:00:00,20503.0,11760.0,32263.0,17152.0,5392.0
2019-06-19 00:00:00,33750.0,12959.0,46709.0,18909.0,5950.0
2019-06-20 00:00:00,21836.0,9808.0,31644.0,15639.0,5831.0
2019-06-21 00:00:00,20156.0,6808.0,26964.0,12055.0,5247.0
2019-06-22 00:00:00,8498.0,10066.0,18564.0,15922.0,5856.0
2019-06-23 00:00:00,37446.0,11363.0,48809.0,17966.0,6603.0
2019-06-24 00:00:00,38315.0,9528.0,47843.0,14963.0,5435.0
2019-06-25 00:00:00,34133.0,12105.0,46238.0,17466.0,5361.0
2019-06-26 00:00:00,34405.0,11638.0,46043.0,17335.0,5697.0
2019-06-27 00:00:00,35748.0,9816.0,45564.0,15213.0,5397.0
2019-06-28 00:00:00,40891.0,9212.0,50103.0,14407.0,5195.0
2019-06-29 00:00:00,40185.0,8979.0,49164.0,14690.0,5711.0
2019-06-30 00:00:00,34222.0,11865.0,46087.0,17973.0,6108.0
2019-07-01 00:00:00,35042.0,8472.0,43514.0,15231.0,6759.0
2019-07-02 00:00:00,35381.0,10308.0,45689.0,15873.0,5565.0
2019-07-03 00:00:00,32530.0,11703.0,44233.0,17160.0,5457.0
2019-07-04 00:00:00,38759.0,9777.0,48536.0,14933.0,5156.0
2019-07-05 00:00:00,41527.0,7911.0,49438.0,12971.0,5060.0
2019-07-06 00:00:00,19546.0,9478.0,29024.0,15500.0,6022.0
2019-07-07 00:00:00,26333.0,10942.0,37275.0,16682.0,5740.0
2019-07-08 00:00:00,20944.0,7048.0,27992.0,14189.0,7141.0
2019-07-09 00:00:00,24105.0,11521.0,35626.0,16799.0,5278.0
2019-07-10 00:00:00,40279.0,10998.0,51277.0,16510.0,5512.0
2019-07-11 00:00:00,11958.0,7453.0,19411.0,13122.0,5669.0
2019-07-12 00:00:00,20549.0,10108.0,30657.0,17413.0,7305.0
2019-07-13 00:00:00,28013.0,10401.0,38414.0,15282.0,4881.0
2019-07-14 00:00:00,34038.0,7961.0,41999.0,14074.0,6113.0
2019-07-15 00:00:00,23687.0,8077.0,31764.0,13589.0,5512.0
2019-07-16 00:00:00,35957.0,13253.0,49210.0,18408.0,5155.0
2019-07-17 00:00:00,36084.0,8390.0,44474.0,13360.0,4970.0
2019-07-18 00:00:00,34129.0,9936.0,44065.0,15535.0,5599.0
2019-07-19 00:00:00,35445.0,11347.0,46792.0,16431.0,5084.0
2019-07-20 00:00:00,33393.0,5805.0,39198.0,10503.0,4698.0
2019-07-21 00:00:00,33483.0,5760.0,39243.0,10568.0,4808.0
2019-07-22 00:00:00,33747.0,6204.0,39951.0,10855.0,4651.0
2019-07-23 00:00:00,36638.0,9076.0,45714.0,14012.0,4936.0
2019-07-24 00:00:00,2459.0,4537.0,6996.0,15637.0,11100.0
2019-07-25 00:00:00,29589.0,8412.0,38001.0,14892.0,6480.0
2019-07-26 00:00:00,29055.0,6872.0,35927.0,12505.0,5633.0
2019-07-27 00:00:00,21618.0,4791.0,26409.0,9521.0,4730.0
2019-07-28 00:00:00,1940.0,1208.0,3148.0,5782.0,4574.0
2019-07-29 00:00:00,24487.0,4520.0,29007.0,9775.0,5255.0
2019-07-30 00:00:00,38385.0,5395.0,43780.0,9392.0,3997.0
2019-07-31 00:00:00,27247.0,4583.0,31830.0,8553.0,3970.0
2019-08-01 00:00:00,34542.0,5970.0,40512.0,7614.0,1644.0
2019-08-02 00:00:00,24014.0,4904.0,28918.0,8757.0,3853.0
2019-08-03 00:00:00,38909.0,4897.0,43806.0,8569.0,3672.0
2019-08-04 00:00:00,39532.0,5205.0,44737.0,9104.0,3899.0
2019-08-05 00:00:00,31784.0,5164.0,36948.0,9374.0,4210.0
2019-08-06 00:00:00,14513.0,5203.0,19716.0,7324.0,2121.0
2019-08-07 00:00:00,6454.0,1651.0,8105.0,5297.0,3646.0
2019-08-08 00:00:00,41592.0,5375.0,46967.0,10933.0,5558.0
2019-08-09 00:00:00,33349.0,4803.0,38152.0,8751.0,3948.0
2019-08-10 00:00:00,12811.0,5437.0,18248.0,10238.0,4801.0
2019-08-11 00:00:00,26851.0,7504.0,34355.0,14958.0,7454.0
2019-08-12 00:00:00,7642.0,6244.0,13886.0,14077.0,7833.0
2019-08-13 00:00:00,19235.0,6946.0,26181.0,12346.0,5400.0
2019-08-14 00:00:00,36840.0,9248.0,46088.0,14702.0,5454.0
2019-08-15 00:00:00,22273.0,7942.0,30215.0,13628.0,5686.0
2019-08-16 00:00:00,35364.0,7117.0,42481.0,12018.0,4901.0
2019-08-17 00:00:00,11368.0,9484.0,20852.0,17071.0,7587.0
2019-08-18 00:00:00,31731.0,8631.0,40362.0,15764.0,7133.0
2019-08-19 00:00:00,13691.0,8019.0,21710.0,16530.0,8511.0
2019-08-20 00:00:00,2621.0,2450.0,5071.0,11742.0,9292.0
2019-08-21 00:00:00,12922.0,8480.0,21402.0,22896.0,14416.0
2019-08-22 00:00:00,10611.0,6950.0,17561.0,12874.0,5924.0
2019-08-23 00:00:00,11007.0,8856.0,19863.0,16386.0,7530.0
2019-08-24 00:00:00,31863.0,12691.0,44554.0,16449.0,3758.0
2019-08-25 00:00:00,32726.0,10196.0,42922.0,16446.0,6250.0
2019-08-26 00:00:00,33754.0,8167.0,41921.0,14418.0,6251.0
2019-08-27 00:00:00,25857.0,11695.0,37552.0,19442.0,7747.0
2019-08-28 00:00:00,17014.0,8387.0,25401.0,14778.0,6391.0
2019-08-29 00:00:00,24226.0,8958.0,33184.0,16212.0,7254.0
2019-08-30 00:00:00,31565.0,8584.0,40149.0,14521.0,5937.0
2019-08-31 00:00:00,22964.0,5308.0,28272.0,10435.0,5127.0
2019-09-01 00:00:00,15238.0,5025.0,20263.0,11077.0,6052.0
2019-09-02 00:00:00,4411.0,2152.0,6563.0,10343.0,8191.0
2019-09-03 00:00:00,31344.0,10810.0,42154.0,21274.0,10464.0
2019-09-04 00:00:00,27252.0,13607.0,40859.0,19742.0,6135.0
2019-09-05 00:00:00,3124.0,3387.0,6511.0,10509.0,7122.0
2019-09-06 00:00:00,4529.0,2693.0,7222.0,12591.0,9898.0
2019-09-07 00:00:00,22181.0,9548.0,31729.0,18542.0,8994.0
2019-09-08 00:00:00,1611.0,3954.0,5565.0,16417.0,12463.0
2019-09-09 00:00:00,28867.0,8169.0,37036.0,23434.0,15265.0
2019-09-10 00:00:00,25434.0,12764.0,38198.0,19887.0,7123.0
2019-09-11 00:00:00,17298.0,11834.0,29132.0,21176.0,9342.0
2019-09-12 00:00:00,31163.0,8371.0,39534.0,15226.0,6855.0
2019-09-13 00:00:00,26391.0,11817.0,38208.0,17949.0,6132.0
2019-09-14 00:00:00,24706.0,5340.0,30046.0,10593.0,5253.0
2019-09-15 00:00:00,32093.0,5676.0,37769.0,11136.0,5460.0
2019-09-16 00:00:00,26206.0,9372.0,35578.0,16253.0,6881.0
2019-09-17 00:00:00,25291.0,12425.0,37716.0,19428.0,7003.0
2019-09-18 00:00:00,17892.0,9997.0,27889.0,18507.0,8510.0
2019-09-19 00:00:00,30615.0,8654.0,39269.0,15111.0,6457.0
2019-09-20 00:00:00,28608.0,9930.0,38538.0,17084.0,7154.0
2019-09-21 00:00:00,26502.0,10003.0,36505.0,17057.0,7054.0
2019-09-22 00:00:00,20864.0,9234.0,30098.0,18220.0,8986.0
2019-09-23 00:00:00,11273.0,7543.0,18816.0,16239.0,8696.0
2019-09-24 00:00:00,7311.0,3507.0,10818.0,9797.0,6290.0
2019-09-25 00:00:00,10565.0,9776.0,20341.0,25361.0,15585.0
2019-09-26 00:00:00,6598.0,3154.0,9752.0,10580.0,7426.0
2019-09-27 00:00:00,20900.0,7543.0,28443.0,18589.0,11046.0
2019-09-28 00:00:00,20749.0,10420.0,31169.0,16718.0,6298.0
2019-09-29 00:00:00,14872.0,17271.0,32143.0,28697.0,11426.0
2019-09-30 00:00:00,21196.0,9038.0,30234.0,17130.0,8092.0
2019-10-01 00:00:00,19563.0,11755.0,31318.0,18996.0,7241.0
2019-10-02 00:00:00,4736.0,4699.0,9435.0,16051.0,11352.0
2019-10-03 00:00:00,23168.0,8044.0,31212.0,17792.0,9748.0
2019-10-04 00:00:00,2145.0,3442.0,5587.0,13678.0,10236.0
2019-10-05 00:00:00,4782.0,3823.0,8605.0,15720.0,11897.0
2019-10-06 00:00:00,4969.0,3361.0,8330.0,19960.0,16599.0
2019-10-07 00:00:00,12950.0,8144.0,21094.0,23004.0,14860.0
2019-10-08 00:00:00,8830.0,11052.0,19882.0,19773.0,8721.0
2019-10-09 00:00:00,127.0,1958.0,2085.0,17047.0,15089.0
2019-10-10 00:00:00,15491.0,9010.0,24501.0,19037.0,10027.0
2019-10-11 00:00:00,24944.0,7731.0,32675.0,14654.0,6923.0
2019-10-12 00:00:00,13545.0,10514.0,24059.0,17733.0,7219.0
2019-10-13 00:00:00,17855.0,10338.0,28193.0,18687.0,8349.0
2019-10-14 00:00:00,18201.0,11677.0,29878.0,18371.0,6694.0
2019-10-15 00:00:00,3583.0,4509.0,8092.0,12958.0,8449.0
2019-10-16 00:00:00,25266.0,5634.0,30900.0,14768.0,9134.0
2019-10-17 00:00:00,10998.0,12631.0,23629.0,22798.0,10167.0
2019-10-18 00:00:00,5713.0,7455.0,13168.0,17846.0,10391.0
2019-10-19 00:00:00,5965.0,8445.0,14410.0,22446.0,14001.0
2019-10-20 00:00:00,5451.0,8770.0,14221.0,21936.0,13166.0
2019-10-21 00:00:00,4125.0,3616.0,7741.0,14544.0,10928.0
2019-10-22 00:00:00,2503.0,2067.0,4570.0,17452.0,15385.0
2019-10-23 00:00:00,8082.0,9763.0,17845.0,28300.0,18537.0
2019-10-24 00:00:00,5456.0,3946.0,9402.0,13171.0,9225.0
2019-10-25 00:00:00,12357.0,9530.0,21887.0,22946.0,13416.0
2019-10-26 00:00:00,16096.0,10243.0,26339.0,17919.0,7676.0
2019-10-27 00:00:00,17255.0,5098.0,22353.0,17085.0,11987.0
2019-10-28 00:00:00,2059.0,2130.0,4189.0,11801.0,9671.0
2019-10-29 00:00:00,757.0,2822.0,3579.0,17994.0,15172.0
2019-10-30 00:00:00,845.0,2825.0,3670.0,23539.0,20714.0
2019-10-31 00:00:00,1472.0,2687.0,4159.0,25028.0,22341.0
2019-11-01 00:00:00,3304.0,3332.0,6636.0,18758.0,15426.0
2019-11-02 00:00:00,5553.0,4379.0,9932.0,21680.0,17301.0
2019-11-03 00:00:00,1084.0,2329.0,3413.0,24337.0,22008.0
2019-11-04 00:00:00,6214.0,6372.0,12586.0,24162.0,17790.0
2019-11-05 00:00:00,4309.0,8184.0,12493.0,21129.0,12945.0
2019-11-06 00:00:00,1123.0,2155.0,3278.0,15142.0,12987.0
2019-11-07 00:00:00,2104.0,2743.0,4847.0,17748.0,15005.0
2019-11-08 00:00:00,805.0,1168.0,1973.0,17451.0,16283.0
2019-11-09 00:00:00,4405.0,6613.0,11018.0,21228.0,14615.0
2019-11-10 00:00:00,3667.0,5034.0,8701.0,23743.0,18709.0
2019-11-11 00:00:00,5482.0,6535.0,12017.0,20181.0,13646.0
2019-11-12 00:00:00,7358.0,12951.0,20309.0,22754.0,9803.0
2019-11-13 00:00:00,3127.0,6351.0,9478.0,20811.0,14460.0
2019-11-14 00:00:00,5758.0,3323.0,9081.0,17663.0,14340.0
2019-11-15 00:00:00,4007.0,3858.0,7865.0,17824.0,13966.0
2019-11-16 00:00:00,7699.0,11957.0,19656.0,25473.0,13516.0
2019-11-17 00:00:00,245.0,1339.0,1584.0,22892.0,21553.0
2019-11-18 00:00:00,5436.0,5450.0,10886.0,20358.0,14908.0
2019-11-19 00:00:00,2691.0,6123.0,8814.0,21494.0,15371.0
2019-11-20 00:00:00,3.0,1574.0,1577.0,21078.0,19504.0
2019-11-21 00:00:00,245.0,1661.0,1906.0,16621.0,14960.0
2019-11-22 00:00:00,4970.0,8615.0,13585.0,19063.0,10448.0
2019-11-23 00:00:00,444.0,2040.0,2484.0,18683.0,16643.0
2019-11-24 00:00:00,2171.0,3394.0,5565.0,24451.0,21057.0
2019-11-25 00:00:00,1209.0,1644.0,2853.0,23382.0,21738.0
2019-11-26 00:00:00,5034.0,5714.0,10748.0,20071.0,14357.0
2019-11-27 00:00:00,4276.0,9555.0,13831.0,24015.0,14460.0
2019-11-28 00:00:00,600.0,1641.0,2241.0,18230.0,16589.0
2019-11-29 00:00:00,7.0,372.0,379.0,21354.0,20982.0
2019-11-30 00:00:00,11597.0,4472.0,16069.0,9583.0,5111.0
2019-12-01 00:00:00,1532.0,1666.0,3198.0,17579.0,15913.0
2019-12-02 00:00:00,100.0,1707.0,1807.0,18995.0,17288.0
2019-12-03 00:00:00,5774.0,12896.0,18670.0,21175.0,8279.0
2019-12-04 00:00:00,1184.0,2353.0,3537.0,17336.0,14983.0
2019-12-05 00:00:00,504.0,1946.0,2450.0,17127.0,15181.0
2019-12-06 00:00:00,6052.0,9243.0,15295.0,18607.0,9364.0
2019-12-07 00:00:00,2877.0,5783.0,8660.0,22841.0,17058.0
2019-12-08 00:00:00,7129.0,6890.0,14019.0,24007.0,17117.0
2019-12-09 00:00:00,2652.0,1459.0,4111.0,16691.0,15232.0
2019-12-10 00:00:00,6086.0,11431.0,17517.0,21639.0,10208.0
2019-12-11 00:00:00,322.0,2400.0,2722.0,17920.0,15520.0
2019-12-12 00:00:00,4381.0,5736.0,10117.0,18634.0,12898.0
2019-12-13 00:00:00,1928.0,2387.0,4315.0,16668.0,14281.0
2019-12-14 00:00:00,2934.0,6777.0,9711.0,19511.0,12734.0
2019-12-15 00:00:00,1702.0,3580.0,5282.0,26839.0,23259.0
2019-12-16 00:00:00,5279.0,3331.0,8610.0,22703.0,19372.0
2019-12-17 00:00:00,2122.0,2414.0,4536.0,16956.0,14542.0
2019-12-18 00:00:00,4400.0,9731.0,14131.0,19749.0,10018.0
2019-12-19 00:00:00,2311.0,1960.0,4271.0,16538.0,14578.0
2019-12-20 00:00:00,891.0,1517.0,2408.0,17894.0,16377.0
2019-12-21 00:00:00,1883.0,2398.0,4281.0,18260.0,15862.0
2019-12-22 00:00:00,534.0,1564.0,2098.0,27757.0,26193.0
2019-12-23 00:00:00,0.0,722.0,722.0,23936.0,23214.0
2019-12-24 00:00:00,62.0,1050.0,1112.0,22403.0,21353.0
2019-12-25 00:00:00,537.0,2515.0,3052.0,20095.0,17580.0
2019-12-26 00:00:00,931.0,2624.0,3555.0,22349.0,19725.0
2019-12-27 00:00:00,1.0,1223.0,1224.0,24684.0,23461.0
2019-12-28 00:00:00,2549.0,3171.0,5720.0,23043.0,19872.0
2019-12-29 00:00:00,4856.0,7369.0,12225.0,22194.0,14825.0
2019-12-30 00:00:00,1.0,1658.0,1659.0,23067.0,21409.0
2019-12-31 00:00:00,1087.0,2241.0,3328.0,27459.0,25218.0
2020-01-01 00:00:00,8.0,1256.0,1264.0,26850.0,25594.0
2020-01-02 00:00:00,417.0,1824.0,2241.0,27150.0,25326.0
2020-01-03 00:00:00,3717.0,6640.0,10357.0,28112.0,21472.0
2020-01-04 00:00:00,622.0,2104.0,2726.0,25208.0,23104.0
2020-01-05 00:00:00,7037.0,11904.0,18941.0,26106.0,14202.0
2020-01-06 00:00:00,2186.0,2575.0,4761.0,18817.0,16242.0
2020-01-07 00:00:00,3634.0,3057.0,6691.0,19526.0,16469.0
2020-01-08 00:00:00,5627.0,9503.0,15130.0,27606.0,18103.0
2020-01-09 00:00:00,9444.0,7292.0,16736.0,16211.0,8919.0
2020-01-10 00:00:00,7704.0,7403.0,15107.0,14280.0,6877.0
2020-01-11 00:00:00,2482.0,5020.0,7502.0,27077.0,22057.0
2020-01-12 00:00:00,7932.0,10558.0,18490.0,24158.0,13600.0
2020-01-13 00:00:00,9680.0,4075.0,13755.0,16791.0,12716.0
2020-01-14 00:00:00,5340.0,14253.0,19593.0,22324.0,8071.0
2020-01-15 00:00:00,6268.0,12332.0,18600.0,28152.0,15820.0
2020-01-16 00:00:00,10067.0,9811.0,19878.0,18264.0,8453.0
2020-01-17 00:00:00,3457.0,2892.0,6349.0,16994.0,14102.0
2020-01-18 00:00:00,5050.0,8807.0,13857.0,18592.0,9785.0
2020-01-19 00:00:00,5285.0,8311.0,13596.0,26333.0,18022.0
2020-01-20 00:00:00,11795.0,8263.0,20058.0,16775.0,8512.0
2020-01-21 00:00:00,5389.0,12383.0,17772.0,21257.0,8874.0
2020-01-22 00:00:00,1876.0,3489.0,5365.0,19260.0,15771.0
2020-01-23 00:00:00,841.0,1692.0,2533.0,14600.0,12908.0
2020-01-24 00:00:00,4345.0,1986.0,6331.0,16221.0,14235.0
2020-01-25 00:00:00,3747.0,3010.0,6757.0,17632.0,14622.0
2020-01-26 00:00:00,4253.0,3119.0,7372.0,22421.0,19302.0
2020-01-27 00:00:00,5349.0,4751.0,10100.0,19774.0,15023.0
2020-01-28 00:00:00,3121.0,2971.0,6092.0,19121.0,16150.0
2020-01-29 00:00:00,10.0,1678.0,1688.0,24025.0,22347.0
2020-01-30 00:00:00,7915.0,6287.0,14202.0,17464.0,11177.0
